kab,kec,sumber,perkapita,x0,art,lap_usaha,status_usaha
1,80,ssn,739148.815,1,2,1,4
1,80,ssn,662499.048,1,5,1,4
1,80,ssn,739683.34,1,3,1,4
1,80,ssn,1007560.993,1,3,1,4
1,80,ssn,930740.4733,1,3,2,4
1,80,ssn,517810.73,1,3,1,4
1,80,ssd,574604.4159,1,2,,
1,80,ssd,455085.1963,1,4,,
1,80,ssd,665069.8357,1,2,,
1,80,ssd,653556.9364,1,4,,
1,80,ssd,427146.0082,1,5,,
1,80,ssd,763041.82,1,4,,
1,80,ssd,428804.2753,1,5,,
1,80,ssd,588859.2975,1,3,,
1,80,ssd,510261.8255,1,5,,
1,80,ssd,696187.9402,1,2,,
1,90,ssd,423569.0183,1,6,,
1,90,ssd,422523.7863,1,5,,
1,90,ssd,423324.4887,1,2,,
1,90,ssd,488636.1071,1,5,,
1,90,ssd,387842.3883,1,5,,
1,90,ssd,529728.4569,1,6,,
1,90,ssd,630308.401,1,3,,
1,90,ssd,462249.413,1,5,,
1,90,ssd,564743.5268,1,4,,
1,90,ssd,641256.4143,1,4,,
1,90,ssn,932177.055,1,2,5,5
1,90,ssn,813069.3067,1,3,5,4
1,90,ssn,768312.7033,1,3,1,1
1,90,ssn,420504.75,1,4,1,2
1,90,ssn,362314.2767,1,3,1,2
1,90,ssn,289995.2275,1,4,1,2
1,90,ssn,551516.68,1,1,0,0
1,90,ssn,287973.8025,1,4,1,1
1,90,ssn,672297.62,1,3,1,4
1,90,ssn,1588032.003,1,4,9,4
1,90,ssn,537864.2933,1,3,1,4
1,90,ssn,709893.4425,1,4,1,1
1,90,ssn,500053.9533,1,3,1,2
1,90,ssn,286510.4125,1,4,1,2
1,90,ssn,935844.58,1,4,1,1
1,90,ssn,993560.8375,1,4,1,1
1,90,ssn,310757.15,1,2,1,2
1,90,ssn,336881.1067,1,3,3,3
1,90,ssd,643642.0205,1,4,,
1,90,ssd,790343.4036,1,3,,
1,90,ssd,610849.1582,1,4,,
1,90,ssd,560887.884,1,4,,
1,90,ssd,918794.9741,1,2,,
1,90,ssd,463626.7521,1,6,,
1,90,ssd,825196.8923,1,3,,
1,90,ssd,749544.7962,1,4,,
1,90,ssd,541598.3007,1,4,,
1,90,ssd,419425.2471,1,3,,
1,90,ssn,441709.9333,1,3,1,4
1,90,ssn,372400.605,1,4,1,2
1,90,ssn,238069.6275,1,4,1,2
1,90,ssn,985674.89,1,2,1,2
1,90,ssn,1121122.7,1,1,1,1
1,90,ssn,1372661.04,1,2,1,1
1,90,ssn,815153.5367,1,3,9,4
1,90,ssn,370905.246,1,5,1,4
1,90,ssn,453357.1567,1,3,1,2
1,90,ssn,611753.9567,1,3,1,1
1,90,ssn,445594.4633,1,3,1,1
1,90,ssn,215685.7,1,5,7,4
1,90,ssn,601033.05,1,2,5,4
1,90,ssn,843943.1867,1,3,1,1
1,90,ssn,842347.324,1,5,1,2
1,90,ssn,485772.22,1,3,1,2
1,90,ssn,520676.21,1,3,1,2
1,90,ssn,282180.934,1,5,5,4
1,90,ssn,333285.714,1,5,1,2
1,90,ssn,1582628.52,1,1,0,0
1,90,ssd,637866.5189,1,5,,
1,90,ssd,1119516.219,1,3,,
1,90,ssd,597542.076,1,4,,
1,90,ssd,654682.919,1,4,,
1,90,ssd,582209.5477,1,3,,
1,90,ssd,549283.9942,1,4,,
1,90,ssd,387199.7364,1,5,,
1,90,ssd,645921.2867,1,5,,
1,90,ssd,738579.5328,1,3,,
1,90,ssd,600936.1396,1,3,,
1,90,ssn,504179.7525,1,4,1,2
1,90,ssn,285339.996,1,5,9,5
1,90,ssn,551232.56,1,3,6,1
1,90,ssn,1457255.945,1,2,6,2
1,90,ssn,1062130.637,1,3,1,1
1,90,ssn,486339.522,1,5,1,2
1,90,ssn,420593.64,1,3,0,0
1,90,ssn,289816.06,1,4,1,2
1,90,ssn,282779.514,1,5,1,2
1,90,ssn,482179.3667,1,3,1,2
1,90,ssd,502263.9257,1,5,,
1,90,ssd,536779.8853,1,4,,
1,90,ssd,556431.7177,1,4,,
1,90,ssd,568398.2348,1,3,,
1,90,ssd,823482.8954,1,3,,
1,90,ssd,859766.1204,1,2,,
1,90,ssd,401643.6076,1,4,,
1,90,ssd,545175.2902,1,4,,
1,90,ssd,753172.8149,1,3,,
1,90,ssd,659400.1119,1,2,,
1,90,ssd,581781.1424,1,1,,
1,90,ssd,645337.4417,1,3,,
1,90,ssd,469118.6733,1,6,,
1,90,ssd,595752.159,1,4,,
1,90,ssd,448802.2441,1,6,,
1,90,ssd,517193.4511,1,4,,
1,90,ssd,740133.5418,1,3,,
1,90,ssd,761342.0383,1,2,,
1,90,ssd,523219.1687,1,2,,
1,90,ssd,602401.4367,1,4,,
1,90,ssn,732086.905,1,2,1,2
1,90,ssn,492670.245,1,4,1,1
1,90,ssn,2099637.17,1,2,1,1
1,90,ssn,2023893.677,1,6,0,0
1,90,ssn,455442.2625,1,4,1,2
1,90,ssn,339624.11,1,4,1,1
1,90,ssn,348841.66,1,4,1,4
1,90,ssn,637497.63,1,3,1,2
1,90,ssn,550219.46,1,3,1,1
1,90,ssn,319711.025,1,4,1,1
1,90,ssd,530669.9198,1,4,,
1,90,ssd,729663.2187,1,4,,
1,90,ssd,635322.2507,1,4,,
1,90,ssd,697804.8832,1,3,,
1,90,ssd,619677.8966,1,3,,
1,90,ssd,515487.0152,1,4,,
1,90,ssd,730593.0084,1,3,,
1,90,ssd,570654.9428,1,4,,
1,90,ssd,424223,1,6,,
1,90,ssd,525958.2132,1,4,,
1,90,ssd,559687.9716,1,4,,
1,90,ssd,617084.7223,1,5,,
1,90,ssd,463570.4523,1,4,,
1,90,ssd,566057.1748,1,4,,
1,90,ssd,639437.589,1,3,,
1,90,ssd,449689.5711,1,2,,
1,90,ssd,667731.2547,1,3,,
1,90,ssd,683927.2264,1,4,,
1,90,ssd,718264.051,1,3,,
1,90,ssd,562874.4708,1,3,,
1,90,ssd,463358.3364,1,4,,
1,90,ssd,734035.7884,1,3,,
1,90,ssd,462031.7502,1,4,,
1,90,ssd,563814.6861,1,3,,
1,90,ssd,654981.4777,1,3,,
1,90,ssd,450001.2082,1,6,,
1,90,ssd,647524.9602,1,3,,
1,90,ssd,617437.3035,1,4,,
1,90,ssd,626335.6111,1,3,,
1,90,ssd,664059.8649,1,2,,
1,90,ssn,402738.556,1,5,1,1
1,90,ssn,312181.2625,1,4,1,2
1,90,ssn,554738.91,1,3,5,4
1,90,ssn,347985.41,1,4,1,2
1,90,ssn,273250.5775,1,4,6,2
1,90,ssn,1451136.13,1,3,6,1
1,90,ssn,426869.85,1,3,1,1
1,90,ssn,453294.46,1,3,6,1
1,90,ssn,1738156.15,1,4,6,3
